idx,iso3,spbleu,comet
4135,swh_tur,11.8,68.22
4136,swh_ukr,12.16,71.53
4137,swh_urd,10.43,63.81
4138,swh_uzb,11.0,73.63
4139,swh_vie,15.44,70.56
4140,swh_yue,11.45,71.09
4141,tam_afr,13.58,72.69
4142,tam_amh,8.72,71.1
4143,tam_ara,13.94,73.51
4144,tam_asm,7.56,68.07
4145,tam_azj,9.11,71.33
4146,tam_bel,10.64,76.48
4147,tam_ben,13.35,70.76
4148,tam_bos,11.66,77.28
4149,tam_bul,16.22,76.47
4150,tam_cat,14.78,73.01
4151,tam_ces,12.04,76.73
4152,tam_cmn,14.42,73.52
4153,tam_cym,12.28,71.25
4154,tam_dan,14.19,75.8
4155,tam_deu,13.49,71.64
4156,tam_ell,14.06,75.66
4157,tam_eng,17.76,75.32
4158,tam_est,10.98,77.33
4159,tam_fas,12.86,73.66
4160,tam_fin,11.51,78.31
4161,tam_fra,17.41,70.97
4162,tam_glg,12.59,73.03
4163,tam_guj,13.38,74.35
4164,tam_heb,13.52,74.21
4165,tam_hin,13.48,62.08
4166,tam_hrv,11.46,77.45
4167,tam_hun,11.57,72.96
4168,tam_hye,13.13,75.57
4169,tam_ind,13.7,76.67
4170,tam_isl,9.81,71.58
4171,tam_ita,12.95,73.52
4172,tam_jav,7.95,76.05
4173,tam_jpn,12.66,76.93
4174,tam_kan,13.34,72.13
4175,tam_kat,12.82,71.11
4176,tam_kaz,10.83,76.46
4177,tam_khm,8.32,68.71
4178,tam_kir,9.6,73.48
4179,tam_kor,10.66,74.87
4180,tam_lao,11.89,70.13
4181,tam_lav,11.52,76.24
4182,tam_lit,10.83,77.49
4183,tam_mal,14.04,73.52
4184,tam_mkd,12.64,74.37
4185,tam_msa,12.21,75.4
4186,tam_mya,8.27,74.21
4187,tam_nld,13.35,74.18
4188,tam_nob,11.6,75.85
4189,tam_npi,11.17,64.8
4190,tam_pan,12.26,67.43
4191,tam_pol,11.59,76.87
4192,tam_por,16.06,73.74
4193,tam_ron,14.92,74.59
4194,tam_rus,13.84,76.35
4195,tam_slk,10.82,75.97
4196,tam_slv,11.35,75.64
4197,tam_spa,12.23,72.2
4198,tam_srp,12.22,75.11
4199,tam_swe,14.49,75.37
4200,tam_swh,10.92,71.89
4201,tam_tel,15.1,73.63
4202,tam_tgl,13.16,73.41
4203,tam_tha,18.12,74.49
4204,tam_tur,12.67,72.51
4205,tam_ukr,12.42,76.93
4206,tam_urd,10.65,68.59
4207,tam_uzb,12.65,76.11
4208,tam_vie,15.05,75.31
4209,tam_yue,12.86,75.17
4210,tel_afr,18.11,76.36
4211,tel_amh,10.99,73.63
4212,tel_ara,17.95,77.67
4213,tel_asm,9.66,71.52
4214,tel_azj,10.85,74.94
4215,tel_bel,12.94,80.36
4216,tel_ben,16.13,74.95
4217,tel_bos,15.34,80.81
4218,tel_bul,21.42,81.02
4219,tel_cat,20.49,77.71
4220,tel_ces,16.1,81.37
4221,tel_cmn,19.18,78.14
4222,tel_cym,15.82,74.95
4223,tel_dan,18.0,80.39
4224,tel_deu,17.47,75.94
4225,tel_ell,18.01,80.0
4226,tel_eng,23.11,80.45
4227,tel_est,13.91,81.39
4228,tel_fas,17.69,77.32
4229,tel_fin,14.6,82.39
4230,tel_fra,22.73,75.79
4231,tel_glg,17.0,77.79
4232,tel_guj,16.72,77.92
4233,tel_heb,18.06,77.92
4234,tel_hin,17.69,67.13
4235,tel_hrv,15.16,81.39
4236,tel_hun,15.24,77.37
4237,tel_hye,16.86,78.36
4238,tel_ind,18.71,81.1
4239,tel_isl,12.61,75.7
4240,tel_ita,17.41,77.89
4241,tel_jav,10.76,79.0
4242,tel_jpn,16.66,80.76
4243,tel_kan,17.36,76.2
4244,tel_kat,16.04,74.84
4245,tel_kaz,14.46,80.14
4246,tel_khm,10.38,71.76
4247,tel_kir,11.33,77.11
4248,tel_kor,13.65,79.32
4249,tel_lao,14.79,74.12
4250,tel_lav,15.29,80.63
4251,tel_lit,13.66,81.15
4252,tel_mal,17.97,76.96
4253,tel_mkd,16.37,79.08
4254,tel_msa,16.94,79.61
4255,tel_mya,10.63,78.89
4256,tel_nld,16.81,78.01
4257,tel_nob,15.13,80.39
4258,tel_npi,15.21,69.29
4259,tel_pan,16.16,72.54
4260,tel_pol,15.11,80.97
4261,tel_por,21.68,78.92
4262,tel_ron,19.96,79.87
4263,tel_rus,17.94,80.53
4264,tel_slk,14.31,80.49
4265,tel_slv,14.66,80.03
4266,tel_spa,16.54,76.86
4267,tel_srp,15.68,78.65
4268,tel_swe,19.43,80.25
4269,tel_swh,14.53,75.83
4270,tel_tam,18.09,82.04
4271,tel_tgl,16.84,77.5
4272,tel_tha,22.41,78.37
4273,tel_tur,16.78,76.99
4274,tel_ukr,16.14,81.26
4275,tel_urd,13.84,72.27
4276,tel_uzb,15.61,80.02
4277,tel_vie,18.76,79.81
4278,tel_yue,16.53,79.17
4279,tgl_afr,20.71,75.37
4280,tgl_amh,10.96,75.29
4281,tgl_ara,20.1,76.58
4282,tgl_asm,9.21,71.58
4283,tgl_azj,10.95,75.61
4284,tgl_bel,14.37,79.27
4285,tgl_ben,16.18,75.82
4286,tgl_bos,16.96,81.2
4287,tgl_bul,23.79,80.93
4288,tgl_cat,22.92,76.22
4289,tgl_ces,18.46,81.85
4290,tgl_cmn,20.5,78.0
4291,tgl_cym,19.4,73.14
4292,tgl_dan,20.78,79.17
4293,tgl_deu,20.75,75.57
4294,tgl_ell,19.66,79.86
4295,tgl_eng,27.11,78.5
4296,tgl_est,15.23,81.25
4297,tgl_fas,18.47,76.66
4298,tgl_fin,16.57,82.43
4299,tgl_fra,25.47,74.87
4300,tgl_glg,18.9,76.33
4301,tgl_guj,16.81,78.5
4302,tgl_heb,20.79,77.61
4303,tgl_hin,18.38,66.73
4304,tgl_hrv,16.83,81.03
4305,tgl_hun,16.81,78.32
4306,tgl_hye,18.79,79.13
4307,tgl_ind,22.19,81.72
4308,tgl_isl,13.46,74.68
4309,tgl_ita,18.67,78.01
4310,tgl_jav,11.74,80.11
4311,tgl_jpn,16.42,81.45
4312,tgl_kan,15.39,74.95
4313,tgl_kat,16.69,76.35
4314,tgl_kaz,15.18,80.26
4315,tgl_khm,10.57,71.25
4316,tgl_kir,12.06,77.41
4317,tgl_kor,14.55,79.63
4318,tgl_lao,16.57,74.65
4319,tgl_lav,16.89,80.65
4320,tgl_lit,15.54,81.01
4321,tgl_mal,16.6,76.55
4322,tgl_mkd,19.33,79.45
4323,tgl_msa,19.15,79.47
4324,tgl_mya,10.19,77.86
4325,tgl_nld,18.02,77.25
4326,tgl_nob,15.83,78.92
4327,tgl_npi,14.54,69.79
4328,tgl_pan,16.14,72.24
4329,tgl_pol,16.9,80.82
4330,tgl_por,24.29,77.67
4331,tgl_ron,22.24,79.7
4332,tgl_rus,21.09,80.1
4333,tgl_slk,16.75,80.65
4334,tgl_slv,15.75,79.81
4335,tgl_spa,17.14,75.21
4336,tgl_srp,18.92,79.27
4337,tgl_swe,21.79,79.36
4338,tgl_swh,16.41,75.85
4339,tgl_tam,18.11,80.24
4340,tgl_tel,19.28,76.9
4341,tgl_tha,24.57,78.37
4342,tgl_tur,16.92,77.53
4343,tgl_ukr,19.08,80.7
4344,tgl_urd,14.35,71.05
4345,tgl_uzb,15.54,80.68
4346,tgl_vie,22.22,78.83
4347,tgl_yue,17.08,79.1
4348,tha_afr,16.1,76.43
4349,tha_amh,8.91,73.77
4350,tha_ara,16.54,77.93
4351,tha_asm,7.64,71.12
4352,tha_azj,10.18,75.83
4353,tha_bel,12.89,80.77
4354,tha_ben,13.94,75.78
4355,tha_bos,14.91,81.45
4356,tha_bul,19.44,82.19
4357,tha_cat,18.09,77.79
4358,tha_ces,15.87,82.23
4359,tha_cmn,17.57,80.13
4360,tha_cym,15.22,73.82
4361,tha_dan,16.84,80.78
4362,tha_deu,16.75,76.9
4363,tha_ell,16.58,80.06
4364,tha_eng,21.31,79.97
4365,tha_est,12.14,81.68
4366,tha_fas,15.26,77.71
4367,tha_fin,14.33,82.99
4368,tha_fra,21.25,76.19
4369,tha_glg,15.16,77.32
4370,tha_guj,14.59,77.36
4371,tha_heb,16.59,78.74
4372,tha_hin,15.15,66.38
4373,tha_hrv,14.6,81.59
4374,tha_hun,14.44,79.19
4375,tha_hye,15.29,78.8
4376,tha_ind,17.84,81.39
4377,tha_isl,11.83,75.72
4378,tha_ita,14.7,78.46
4379,tha_jav,10.09,79.63
4380,tha_jpn,14.79,82.75
4381,tha_kan,13.51,73.49
4382,tha_kat,14.74,77.09
4383,tha_kaz,12.93,80.4
4384,tha_khm,9.85,72.49
4385,tha_kir,10.53,77.5
4386,tha_kor,12.72,81.06
4387,tha_lao,17.46,76.77
4388,tha_lav,14.19,80.96
4389,tha_lit,14.04,81.65
4390,tha_mal,13.91,76.11
4391,tha_mkd,15.29,79.72
4392,tha_msa,15.55,79.04
4393,tha_mya,8.92,77.81
4394,tha_nld,15.38,78.66
4395,tha_nob,13.97,80.49
4396,tha_npi,11.59,68.3
4397,tha_pan,14.31,71.42
4398,tha_pol,14.19,81.26
4399,tha_por,19.35,78.78
4400,tha_ron,18.66,80.49
4401,tha_rus,17.17,81.2
4402,tha_slk,14.0,81.02
4403,tha_slv,14.0,79.92
4404,tha_spa,14.95,76.95
4405,tha_srp,15.47,80.26
4406,tha_swe,18.26,80.37
4407,tha_swh,13.61,75.07
4408,tha_tam,15.45,80.66
4409,tha_tel,15.59,76.0
4410,tha_tgl,15.67,76.87
4411,tha_tur,13.75,77.41
4412,tha_ukr,15.42,81.84
4413,tha_urd,12.25,72.08
4414,tha_uzb,13.52,80.87
4415,tha_vie,19.13,80.8
4416,tha_yue,15.31,81.43
4417,tur_afr,25.95,82.21
4418,tur_amh,13.62,77.21
4419,tur_ara,25.78,82.63
4420,tur_asm,11.05,73.52
4421,tur_azj,15.85,82.12
4422,tur_bel,17.51,83.77
4423,tur_ben,21.7,79.69
4424,tur_bos,23.43,87.4
4425,tur_bul,29.45,87.0
4426,tur_cat,28.18,83.76
4427,tur_ces,24.04,87.77
4428,tur_cmn,26.64,84.68
4429,tur_cym,21.34,77.82
4430,tur_dan,27.78,86.89
4431,tur_deu,26.19,83.0
4432,tur_ell,25.19,85.38
4433,tur_eng,33.49,86.91
4434,tur_est,20.87,85.97
4435,tur_fas,24.65,83.67
4436,tur_fin,22.2,87.25
4437,tur_fra,32.31,83.37
4438,tur_glg,24.68,84.17
4439,tur_guj,21.78,81.34
4440,tur_heb,27.1,83.71
4441,tur_hin,22.88,71.55
4442,tur_hrv,22.72,87.25
4443,tur_hun,21.86,84.38
4444,tur_hye,23.63,84.38
4445,tur_ind,26.77,87.73
4446,tur_isl,17.19,78.9
4447,tur_ita,24.53,85.07
4448,tur_jav,14.15,83.43
4449,tur_jpn,22.72,87.31
4450,tur_kan,20.71,78.93
4451,tur_kat,22.06,80.04
4452,tur_kaz,19.63,84.83
4453,tur_khm,13.27,74.96
4454,tur_kir,16.92,82.19
4455,tur_kor,19.91,85.35
4456,tur_lao,20.37,77.79
4457,tur_lav,22.64,86.21
4458,tur_lit,21.34,86.42
4459,tur_mal,21.88,80.92
4460,tur_mkd,23.93,84.49
4461,tur_msa,23.59,85.55
4462,tur_mya,13.41,80.08
4463,tur_nld,23.02,84.67
4464,tur_nob,21.74,85.89
4465,tur_npi,18.53,73.95
4466,tur_pan,21.29,74.67
4467,tur_pol,21.54,87.35
4468,tur_por,29.94,85.47
4469,tur_ron,28.51,86.74
4470,tur_rus,26.38,86.06
4471,tur_slk,22.71,86.77
4472,tur_slv,21.71,86.26
4473,tur_spa,22.5,83.36
4474,tur_srp,24.23,84.83
4475,tur_swe,28.75,86.42
4476,tur_swh,20.32,79.65
4477,tur_tam,23.19,84.99
4478,tur_tel,24.9,80.71
4479,tur_tgl,22.99,81.57
4480,tur_tha,31.17,83.86
4481,tur_ukr,24.06,86.13
4482,tur_urd,18.02,76.55
4483,tur_uzb,21.02,85.58
4484,tur_vie,27.39,85.47
4485,tur_yue,23.25,85.36
4486,ukr_afr,26.58,80.45
4487,ukr_amh,13.18,76.57
4488,ukr_ara,26.11,82.29
4489,ukr_asm,10.8,71.49
4490,ukr_azj,14.67,79.69
4491,ukr_bel,20.99,87.35
4492,ukr_ben,21.03,78.32
4493,ukr_bos,25.44,87.69
4494,ukr_bul,31.51,88.68
4495,ukr_cat,30.19,82.24
4496,ukr_ces,26.34,87.8
4497,ukr_cmn,26.84,84.13
4498,ukr_cym,23.01,76.27
4499,ukr_dan,28.79,85.57
4500,ukr_deu,28.26,82.81
4501,ukr_ell,25.85,85.31
4502,ukr_eng,36.35,84.23
4503,ukr_est,20.73,86.03
4504,ukr_fas,23.92,82.95
4505,ukr_fin,23.49,87.49
4506,ukr_fra,33.29,81.55
4507,ukr_glg,25.17,82.05
4508,ukr_guj,21.77,81.44
4509,ukr_heb,27.11,82.95
4510,ukr_hin,23.19,70.98
4511,ukr_hrv,24.73,87.33
4512,ukr_hun,22.18,83.08
4513,ukr_hye,24.13,83.99
4514,ukr_ind,28.7,86.22
4515,ukr_isl,17.06,79.4
4516,ukr_ita,24.7,83.52
4517,ukr_jav,14.52,82.12
4518,ukr_jpn,22.53,86.52
4519,ukr_kan,19.85,77.48
4520,ukr_kat,22.79,81.63
4521,ukr_kaz,19.93,86.71
4522,ukr_khm,12.75,73.94
4523,ukr_kir,16.06,83.63
4524,ukr_kor,19.04,84.27
4525,ukr_lao,21.05,77.84
4526,ukr_lav,24.24,86.34
4527,ukr_lit,22.42,87.21
4528,ukr_mal,20.57,79.45
4529,ukr_mkd,25.22,86.96
4530,ukr_msa,23.93,83.39
4531,ukr_mya,12.0,79.92
4532,ukr_nld,23.78,83.38
4533,ukr_nob,22.49,84.49
4534,ukr_npi,18.14,72.71
4535,ukr_pan,20.99,74.97
4536,ukr_pol,24.05,87.23
4537,ukr_por,32.13,83.81
4538,ukr_ron,29.15,85.5
4539,ukr_rus,29.32,89.6
4540,ukr_slk,24.41,87.02
4541,ukr_slv,23.13,86.58
4542,ukr_spa,23.98,81.55
4543,ukr_srp,26.21,87.59
4544,ukr_swe,28.97,85.33
4545,ukr_swh,20.45,77.93
4546,ukr_tam,22.52,84.02
4547,ukr_tel,24.67,80.1
4548,ukr_tgl,22.66,79.46
4549,ukr_tha,30.71,84.01
4550,ukr_tur,22.7,82.65
4551,ukr_urd,17.27,74.83
4552,ukr_uzb,21.83,85.03
4553,ukr_vie,28.66,85.16
4554,ukr_yue,22.1,84.92
4555,urd_afr,18.06,76.65
4556,urd_amh,10.78,74.53
4557,urd_ara,18.66,79.48
4558,urd_asm,8.93,72.11
4559,urd_azj,11.49,76.55
4560,urd_bel,13.06,79.89
4561,urd_ben,15.68,76.3
4562,urd_bos,16.18,81.37
4563,urd_bul,21.3,81.4
4564,urd_cat,19.25,78.34
4565,urd_ces,16.04,82.17
4566,urd_cmn,18.78,78.93
4567,urd_cym,17.34,74.75
4568,urd_dan,19.38,80.74
4569,urd_deu,17.88,76.88
4570,urd_ell,18.06,79.67
4571,urd_eng,23.5,80.95
4572,urd_est,14.87,80.97
4573,urd_fas,17.14,79.42
4574,urd_fin,16.24,82.78
4575,urd_fra,22.69,76.35
4576,urd_glg,16.64,77.67
4577,urd_guj,16.39,79.21
4578,urd_heb,18.44,79.3
4579,urd_hin,18.54,68.6
4580,urd_hrv,15.84,82.3
4581,urd_hun,15.19,79.0
4582,urd_hye,16.4,79.34
4583,urd_ind,18.72,81.43
4584,urd_isl,12.99,76.59
4585,urd_ita,17.53,78.74
4586,urd_jav,9.91,79.1
4587,urd_jpn,15.24,81.33
4588,urd_kan,15.47,75.75
4589,urd_kat,16.73,76.3
4590,urd_kaz,14.94,79.5
4591,urd_khm,9.46,71.65
4592,urd_kir,11.47,76.93
4593,urd_kor,13.95,80.02
4594,urd_lao,16.09,73.18
4595,urd_lav,15.45,81.1
4596,urd_lit,14.22,81.34
4597,urd_mal,17.65,77.62
4598,urd_mkd,16.91,78.63
4599,urd_msa,16.13,79.12
4600,urd_mya,10.34,77.12
4601,urd_nld,17.39,79.7
4602,urd_nob,14.75,79.99
4603,urd_npi,14.17,69.39
4604,urd_pan,17.41,74.08
4605,urd_pol,15.83,81.62
4606,urd_por,22.02,79.38
4607,urd_ron,19.52,79.41
4608,urd_rus,18.81,81.08
4609,urd_slk,15.47,81.34
4610,urd_slv,15.2,80.74
4611,urd_spa,16.4,77.78
4612,urd_srp,17.13,79.7
4613,urd_swe,19.67,80.67
4614,urd_swh,15.52,74.95
4615,urd_tam,19.23,82.93
4616,urd_tel,18.69,77.9
4617,urd_tgl,17.44,76.8
4618,urd_tha,22.75,79.49
4619,urd_tur,17.12,78.28
4620,urd_ukr,16.36,81.11
4621,urd_uzb,16.34,81.02
4622,urd_vie,20.86,80.95
4623,urd_yue,16.82,80.33
4624,uzb_afr,10.5,65.66
4625,uzb_amh,6.53,65.77
4626,uzb_ara,11.06,66.18
4627,uzb_asm,5.81,62.15
4628,uzb_azj,7.44,65.23
4629,uzb_bel,8.59,70.48
4630,uzb_ben,9.93,63.79
4631,uzb_bos,9.0,69.2
4632,uzb_bul,12.64,69.04
4633,uzb_cat,11.59,65.52
4634,uzb_ces,9.46,69.9
4635,uzb_cmn,11.28,66.75
4636,uzb_cym,10.26,64.24
4637,uzb_dan,10.11,68.44
4638,uzb_deu,10.58,64.63
4639,uzb_ell,10.94,68.26
4640,uzb_eng,12.35,67.26
4641,uzb_est,8.61,69.44
4642,uzb_fas,10.25,64.56
4643,uzb_fin,9.02,70.05
4644,uzb_fra,13.28,62.17
4645,uzb_glg,9.56,65.29
4646,uzb_guj,10.32,67.46
4647,uzb_heb,11.15,65.43
4648,uzb_hin,10.38,54.71
4649,uzb_hrv,8.91,69.67
4650,uzb_hun,9.1,65.53
4651,uzb_hye,11.25,68.1
4652,uzb_ind,10.3,68.78
4653,uzb_isl,7.26,64.89
4654,uzb_ita,9.31,66.35
4655,uzb_jav,6.43,70.37
4656,uzb_jpn,9.38,70.77
4657,uzb_kan,9.41,63.48
4658,uzb_kat,11.27,64.6
4659,uzb_kaz,9.56,69.2
4660,uzb_khm,6.37,61.29
4661,uzb_kir,7.62,67.82
4662,uzb_kor,7.9,68.23
4663,uzb_lao,9.62,64.34
4664,uzb_lav,8.8,69.68
4665,uzb_lit,8.55,70.39
4666,uzb_mal,10.0,65.06
4667,uzb_mkd,10.32,68.03
4668,uzb_msa,9.31,67.48
4669,uzb_mya,6.54,68.64
4670,uzb_nld,9.75,66.38
4671,uzb_nob,8.35,67.89
4672,uzb_npi,8.24,57.54
4673,uzb_pan,9.53,60.77
4674,uzb_pol,8.74,69.56
4675,uzb_por,12.43,66.54
4676,uzb_ron,10.64,68.08
4677,uzb_rus,10.68,69.52
4678,uzb_slk,9.12,68.42
4679,uzb_slv,8.58,69.06
4680,uzb_spa,9.55,64.29
4681,uzb_srp,9.25,67.57
4682,uzb_swe,10.58,67.3
4683,uzb_swh,8.0,65.8
4684,uzb_tam,10.75,68.63
4685,uzb_tel,11.62,64.67
4686,uzb_tgl,10.31,65.95
4687,uzb_tha,15.15,66.72
4688,uzb_tur,10.02,65.21
4689,uzb_ukr,9.33,69.54
4690,uzb_urd,7.96,60.51
4691,uzb_vie,12.09,68.74
4692,uzb_yue,9.68,68.13
4693,vie_afr,18.94,77.63
4694,vie_amh,9.96,75.64
4695,vie_ara,19.97,79.5
4696,vie_asm,8.72,72.09
4697,vie_azj,11.3,78.84
4698,vie_bel,14.34,81.85
4699,vie_ben,15.93,77.5
4700,vie_bos,17.71,83.8
4701,vie_bul,23.46,84.35
4702,vie_cat,21.67,78.81
4703,vie_ces,17.6,83.99
4704,vie_cmn,20.26,81.72
4705,vie_cym,17.95,74.25
4706,vie_dan,19.89,82.37
4707,vie_deu,19.66,79.03
4708,vie_ell,19.13,81.99
4709,vie_eng,25.0,80.4
4710,vie_est,14.63,83.19
4711,vie_fas,18.49,80.12
4712,vie_fin,16.65,84.49
4713,vie_fra,24.72,77.62
4714,vie_glg,18.22,78.02
4715,vie_guj,16.25,79.63
4716,vie_heb,19.99,79.87
4717,vie_hin,17.09,69.17
4718,vie_hrv,17.08,83.6
4719,vie_hun,15.83,80.19
4720,vie_hye,17.52,81.87
4721,vie_ind,20.76,82.74
4722,vie_isl,13.29,76.87
4723,vie_ita,18.06,80.3
4724,vie_jav,11.73,80.59
4725,vie_jpn,16.72,84.46
4726,vie_kan,15.34,76.57
4727,vie_kat,16.29,78.02
4728,vie_kaz,14.44,83.3
4729,vie_khm,11.57,73.99
4730,vie_kir,12.05,80.55
4731,vie_kor,13.65,82.18
4732,vie_lao,16.66,77.08
4733,vie_lav,16.76,82.54
4734,vie_lit,15.87,83.21
4735,vie_mal,16.35,77.81
4736,vie_mkd,18.61,82.61
4737,vie_msa,18.19,80.54
4738,vie_mya,10.35,79.13
4739,vie_nld,16.54,80.08
4740,vie_nob,15.42,81.72
4741,vie_npi,13.49,71.71
4742,vie_pan,15.79,73.72
4743,vie_pol,15.76,83.01
4744,vie_por,22.78,80.13
4745,vie_ron,21.84,81.69
4746,vie_rus,20.11,83.59
4747,vie_slk,16.06,82.5
4748,vie_slv,16.21,82.29
4749,vie_spa,16.88,77.68
4750,vie_srp,18.02,82.19
4751,vie_swe,20.99,81.84
4752,vie_swh,15.65,76.06
4753,vie_tam,16.89,82.39
4754,vie_tel,18.33,77.89
4755,vie_tgl,18.6,77.22
4756,vie_tha,24.81,81.09
4757,vie_tur,16.73,80.2
4758,vie_ukr,17.89,83.22
4759,vie_urd,13.46,74.19
4760,vie_uzb,15.73,83.19
4761,vie_yue,17.78,82.88
4762,yue_afr,14.23,74.58
4763,yue_amh,8.37,73.92
4764,yue_ara,15.36,76.22
4765,yue_asm,6.94,70.75
4766,yue_azj,9.44,76.01
4767,yue_bel,11.96,80.06
4768,yue_ben,12.43,74.58
4769,yue_bos,12.69,80.85
4770,yue_bul,17.22,80.19
4771,yue_cat,15.92,76.77
4772,yue_ces,13.61,81.01
4773,yue_cmn,18.68,81.4
4774,yue_cym,13.63,71.45
4775,yue_dan,14.74,78.93
4776,yue_deu,15.32,75.66
4777,yue_ell,15.34,79.32
4778,yue_eng,17.08,77.09
4779,yue_est,11.76,80.41
4780,yue_fas,14.79,76.76
4781,yue_fin,12.52,81.01
4782,yue_fra,18.84,74.45
4783,yue_glg,12.69,77.04
4784,yue_guj,12.72,76.42
4785,yue_heb,13.89,76.53
4786,yue_hin,13.21,64.76
4787,yue_hrv,12.74,80.75
4788,yue_hun,12.65,77.28
4789,yue_hye,13.59,79.06
4790,yue_ind,15.69,79.54
4791,yue_isl,10.33,73.8
4792,yue_ita,14.0,77.63
4793,yue_jav,8.13,78.08
4794,yue_jpn,13.82,82.84
4795,yue_kan,11.92,73.1
4796,yue_kat,13.9,75.93
4797,yue_kaz,10.96,79.16
4798,yue_khm,9.39,71.06
4799,yue_kir,9.7,77.73
4800,yue_kor,11.42,80.11
4801,yue_lao,13.92,74.28
4802,yue_lav,12.56,79.93
4803,yue_lit,11.97,81.11
4804,yue_mal,13.35,74.93
4805,yue_mkd,13.57,78.98
4806,yue_msa,12.86,77.18
4807,yue_mya,8.61,77.7
4808,yue_nld,13.99,76.99
4809,yue_nob,11.35,78.43
4810,yue_npi,10.09,67.4
4811,yue_pan,12.47,70.83
4812,yue_pol,12.54,80.28
4813,yue_por,16.64,77.48
4814,yue_ron,15.88,78.35
4815,yue_rus,15.53,79.9
4816,yue_slk,11.31,79.67
4817,yue_slv,12.05,79.73
4818,yue_spa,13.15,75.92
4819,yue_srp,13.02,79.4
4820,yue_swe,14.77,78.66
4821,yue_swh,10.99,73.86
4822,yue_tam,13.96,78.49
4823,yue_tel,14.71,74.01
4824,yue_tgl,13.73,74.78
4825,yue_tha,21.82,78.67
4826,yue_tur,12.79,76.37
4827,yue_ukr,13.14,80.27
4828,yue_urd,10.91,70.84
4829,yue_uzb,13.18,80.11
4830,yue_vie,17.89,79.53
